,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr,total_runtime
622,620.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
623,621.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
624,622.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,1026755.5,4475128905728.0,1026755.5,63.91258239746094,1.0,2115450.0,0.9259620904922485,0.5289031736657247,0 days 09:08:40.950942
625,623.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,1026173.125,4479446941696.0,1026173.125,63.93177032470703,1.0,2116470.5,0.9172350764274597,0.5289031736657247,0 days 09:08:40.950942
626,624.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
627,625.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,1024980.1875,4478924750848.0,1024980.1875,63.88749694824219,1.0,2116347.0,0.9048744440078735,0.5289031736657247,0 days 09:08:40.950942
628,626.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
629,627.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
630,628.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
631,629.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
632,630.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
633,631.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
634,632.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,1254597.625,4710423068672.0,1254597.625,71.06204223632812,1.0,2170351.0,2.7941949367523193,0.5289031736657247,0 days 09:08:40.950942
635,633.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
636,634.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,1042078.3125,4200292941824.0,1042078.3125,61.563621520996094,1.0,2049461.625,1.1666762828826904,0.5289031736657247,0 days 09:08:40.950942
637,635.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,1027797.9375,4448177356800.0,1027797.9375,63.71107482910156,1.0,2109070.25,0.9528462886810303,0.5289031736657247,0 days 09:08:40.950942
638,636.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
639,637.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
640,638.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
641,639.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
642,640.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,1614759.875,6381346226176.0,1614759.875,98.49439239501953,1.0,2526132.75,21.59595489501953,0.5289031736657247,0 days 09:08:40.950942
643,641.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
644,642.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
645,643.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,1541963.25,6017776091136.0,1541963.25,92.8883285522461,1.0,2453115.5,9.83685302734375,0.5289031736657247,0 days 09:08:40.950942
646,644.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
647,645.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
648,646.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
649,647.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
650,648.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
651,649.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
652,650.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
653,651.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
654,652.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,1016211.1875,4439435378688.0,1016211.1875,63.27173614501953,1.0,2106996.75,0.8404307961463928,0.5289031736657247,0 days 09:08:40.950942
655,653.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
656,654.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,1634013.125,6483462848512.0,1634013.125,99.9689712524414,1.0,2546264.5,69.99813842773438,0.5289031736657247,0 days 09:08:40.950942
657,655.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
658,656.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
659,657.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,1263677.5,4745786818560.0,1263677.5,71.67340850830078,1.0,2178482.75,2.8824052810668945,0.5289031736657247,0 days 09:08:40.950942
660,658.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,1634190.625,6484043235328.0,1634190.625,99.98851776123047,1.0,2546378.5,87.43000793457031,0.5289031736657247,0 days 09:08:40.950942
661,659.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,1027056.1875,4357921177600.0,1027056.1875,62.8364372253418,1.0,2087563.5,0.9970252513885498,0.5289031736657247,0 days 09:08:40.950942
662,660.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,1266870.75,4759409393664.0,1266870.75,71.85662841796875,1.0,2181607.0,2.897029161453247,0.5289031736657247,0 days 09:08:40.950942
663,661.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
664,662.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,1026534.0,4428265947136.0,1026534.0,63.48427963256836,1.0,2104344.5,0.9499215483665466,0.5289031736657247,0 days 09:08:40.950942
665,663.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,1634264.375,6484284932096.0,1634264.375,99.99662017822266,0.9999999403953552,2546426.0,111.23442840576172,0.5289031736657247,0 days 09:08:40.950942
666,664.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,1026308.6875,4445532323840.0,1026308.6875,63.63346862792969,1.0,2108443.0,0.9375542998313904,0.5289031736657247,0 days 09:08:40.950942
667,665.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,1025553.8125,4482404450304.0,1025553.8125,63.93746566772461,1.0,2117169.0,0.9090226292610168,0.5289031736657247,0 days 09:08:40.950942
668,666.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
669,667.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
670,668.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
671,669.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,1634286.125,6484356235264.0,1634286.125,99.9990005493164,1.0,2546440.0,136.88339233398438,0.5289031736657247,0 days 09:08:40.950942
672,670.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,1507300.125,5856396050432.0,1507300.125,90.21294403076172,1.0,2419999.25,8.000645637512207,0.5289031736657247,0 days 09:08:40.950942
673,671.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,1146526.25,4329845555200.0,1146526.25,64.4296646118164,1.0,2080828.125,1.9036378860473633,0.5289031736657247,0 days 09:08:40.950942
674,672.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,1634285.75,6484354138112.0,1634285.75,99.99896240234375,0.9999999403953552,2546439.5,135.84762573242188,0.5289031736657247,0 days 09:08:40.950942
675,673.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,1371979.625,5205648736256.0,1371979.625,79.40510559082031,1.0,2281589.0,4.243111610412598,0.5289031736657247,0 days 09:08:40.950942
676,674.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,1134035.75,4294423347200.0,1134035.75,63.77173614501953,1.0,2072299.0,1.8108712434768677,0.5289031736657247,0 days 09:08:40.950942
677,675.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
678,676.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
679,677.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
680,678.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
681,679.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,1610855.75,6361060474880.0,1610855.75,98.19303894042969,1.0,2522114.25,19.956043243408203,0.5289031736657247,0 days 09:08:40.950942
682,680.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,1634113.875,6483792625664.0,1634113.875,99.9800796508789,1.0,2546329.25,77.53809356689453,0.5289031736657247,0 days 09:08:40.950942
683,681.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
684,682.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,1618146.375,6399230214144.0,1618146.375,98.75228118896484,1.0,2529670.0,23.277040481567383,0.5289031736657247,0 days 09:08:40.950942
685,683.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,1591092.625,6259740246016.0,1591092.625,96.66877746582031,1.0,2501947.25,14.960586547851562,0.5289031736657247,0 days 09:08:40.950942
686,684.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,1633728.375,6482533285888.0,1633728.375,99.93769836425781,1.0,2546082.0,58.89204788208008,0.5289031736657247,0 days 09:08:40.950942
687,685.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,1384780.375,5724803432448.0,1384780.375,73.79336547851562,1.0,2392656.25,2.937077283859253,0.5289031736657247,0 days 09:08:40.950942
688,686.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1002769.875,4370132893696.0,1002769.875,62.288326263427734,1.0,2090486.25,0.7635074257850647,0.5289031736657247,0 days 09:08:40.950942
689,687.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,1633728.375,6482533285888.0,1633728.375,99.93769836425781,1.0,2546082.0,58.89109420776367,0.5289031736657247,0 days 09:08:40.950942
690,688.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,1004107.1875,4372010631168.0,1004107.1875,62.32855224609375,1.0,2090935.375,0.7730286717414856,0.5289031736657247,0 days 09:08:40.950942
691,689.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
692,690.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
693,691.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,995865.25,4339977420800.0,995865.25,61.85743713378906,1.0,2083261.25,0.7272942662239075,0.5289031736657247,0 days 09:08:40.950942
694,692.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,997818.6875,4346698530816.0,997818.6875,61.95598220825195,1.0,2084873.75,0.73811936378479,0.5289031736657247,0 days 09:08:40.950942
695,693.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,1634237.625,6484196851712.0,1634237.625,99.99365997314453,1.0,2546408.5,98.70105743408203,0.5289031736657247,0 days 09:08:40.950942
696,694.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,1027128.6875,4464571842560.0,1027128.6875,63.83271026611328,1.0,2112953.25,0.9358876943588257,0.5289031736657247,0 days 09:08:40.950942
697,695.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,1026335.4375,4476824977408.0,1026335.4375,63.91364669799805,1.0,2115851.0,0.9204578995704651,0.5289031736657247,0 days 09:08:40.950942
698,696.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,1634236.25,6484193705984.0,1634236.25,99.99351501464844,1.0,2546408.0,98.29303741455078,0.5289031736657247,0 days 09:08:40.950942
699,697.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
700,698.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,1605563.25,6391297212416.0,1605563.25,96.84249877929688,1.0,2528101.5,14.348451614379883,0.5289031736657247,0 days 09:08:40.950942
701,699.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
702,700.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
703,701.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,1022698.625,4471630331904.0,1022698.625,63.7498779296875,1.0,2114623.0,0.8853626847267151,0.5289031736657247,0 days 09:08:40.950942
704,702.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
705,703.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
706,704.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
707,705.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,1634275.25,6484319535104.0,1634275.25,99.99778747558594,1.0,2546432.75,119.9444808959961,0.5289031736657247,0 days 09:08:40.950942
708,706.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,1043304.9375,4194959884288.0,1043304.9375,61.512454986572266,1.0,2048160.125,1.1771172285079956,0.5289031736657247,0 days 09:08:40.950942
709,707.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,1027119.4375,4333855309824.0,1027119.4375,62.60197448730469,1.0,2081791.375,1.0048253536224365,0.5289031736657247,0 days 09:08:40.950942
710,708.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,1325890.875,4997366939648.0,1325890.875,76.04312133789062,1.0,2235479.25,3.550079822540283,0.5289031736657247,0 days 09:08:40.950942
711,709.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
712,710.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,1026820.75,4485608374272.0,1026820.75,64.00811767578125,1.0,2117925.5,0.9208782315254211,0.5289031736657247,0 days 09:08:40.950942
713,711.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,1634260.25,6484270776320.0,1634260.25,99.99613189697266,1.0,2546423.25,108.57605743408203,0.5289031736657247,0 days 09:08:40.950942
714,712.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
715,713.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
716,714.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,1634286.25,6484357283840.0,1634286.25,99.99903869628906,1.0,2546440.0,137.40478515625,0.5289031736657247,0 days 09:08:40.950942
717,715.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
718,716.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1409260.875,5382772621312.0,1409260.875,82.3230972290039,1.0,2320080.25,4.978974342346191,0.5289031736657247,0 days 09:08:40.950942
719,717.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
720,718.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
721,719.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,1353530.5,5118032871424.0,1353530.5,78.06905364990234,1.0,2262307.0,3.9618964195251465,0.5289031736657247,0 days 09:08:40.950942
722,720.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
723,721.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,0.7307471036911011,6967888707584.0,1174608.25,85.7322006225586,0.9999999403953552,2639675.75,0.7307471036911011,0.5289031736657247,0 days 09:08:40.950942
724,722.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
725,723.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
726,724.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,0.7240011096000671,6893059702784.0,1169478.0,85.22528839111328,1.0,2625463.75,0.7240011096000671,0.5289031736657247,0 days 09:08:40.950942
727,725.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,0.7117751836776733,6716116172800.0,1157224.125,83.96402740478516,1.0,2591547.0,0.7117751836776733,0.5289031736657247,0 days 09:08:40.950942
728,726.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
729,727.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,0.7146355509757996,6742433333248.0,1159094.0,84.13973236083984,1.0,2596619.5,0.7146355509757996,0.5289031736657247,0 days 09:08:40.950942
730,728.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
731,729.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
732,730.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
733,731.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,4.668581485748291,5305601622016.0,1393325.625,81.06201171875,1.0,2303389.25,4.668581485748291,0.5289031736657247,0 days 09:08:40.950942
734,732.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
735,733.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
736,734.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,9.008075714111328,5952189759488.0,1528078.75,91.81795501708984,1.0,2439711.0,9.008075714111328,0.5289031736657247,0 days 09:08:40.950942
737,735.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
738,736.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,6.212965488433838,5617205379072.0,1456990.75,86.24729919433594,1.0,2370064.5,6.212965488433838,0.5289031736657247,0 days 09:08:40.950942
739,737.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,1.8655519485473633,4312048599040.0,1140440.875,64.13607788085938,1.0,2076547.25,1.8655519485473633,0.5289031736657247,0 days 09:08:40.950942
740,738.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
741,739.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
742,740.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,39.672481536865234,6464826507264.0,1630622.5,99.71705627441406,1.0,2542602.25,39.672481536865234,0.5289031736657247,0 days 09:08:40.950942
743,741.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,40.199222564697266,6465593540608.0,1630768.375,99.7283935546875,1.0,2542753.25,40.199222564697266,0.5289031736657247,0 days 09:08:40.950942
744,742.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,24.810184478759766,6410545397760.0,1620348.375,98.9256820678711,1.0,2531905.5,24.810184478759766,0.5289031736657247,0 days 09:08:40.950942
745,743.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,19.80497169494629,6358241378304.0,1610335.75,98.15499114990234,1.0,2521555.25,19.80497169494629,0.5289031736657247,0 days 09:08:40.950942
746,744.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,27.906522750854492,6429844963328.0,1624017.125,99.20844268798828,1.0,2535714.0,27.906522750854492,0.5289031736657247,0 days 09:08:40.950942
747,745.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,25.397396087646484,6414752284672.0,1621149.75,98.98749542236328,1.0,2532736.25,25.397396087646484,0.5289031736657247,0 days 09:08:40.950942
748,746.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
