,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr
792,792.0,adam,mae,relu,relu,1.0,10.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
793,793.0,adam,mae,relu,relu,1.0,10.0,4.0,1.0,2.0,0.0,1633997.375,6482796478464.0,1633997.375,99.97708892822266,1.0,2546133.75,77.27943420410156,0.5289031736657247
794,794.0,adam,mae,relu,relu,1.0,10.0,4.0,1.0,4.0,0.0,1634099.125,6483338592256.0,1634099.125,99.98487854003906,1.0,2546240.0,84.60946655273438,0.5289031736657247
795,795.0,adam,mae,relu,relu,1.0,10.0,4.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
796,796.0,adam,mae,relu,relu,1.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
797,797.0,adam,mae,relu,relu,1.0,10.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
798,798.0,adam,mae,relu,relu,1.0,10.0,10.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
799,799.0,adam,mae,relu,relu,1.0,10.0,10.0,1.0,10.0,0.0,1634183.375,6483788431360.0,1634183.375,99.99138641357422,1.0,2546328.5,95.02208709716797,0.5289031736657247
800,800.0,adam,mae,relu,relu,1.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
801,801.0,adam,mae,relu,relu,1.0,32.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
802,802.0,adam,mae,relu,relu,1.0,32.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
803,803.0,adam,mae,relu,relu,1.0,32.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
804,804.0,adam,mae,relu,relu,1.0,32.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
805,805.0,adam,mae,relu,relu,1.0,32.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
806,806.0,adam,mae,relu,relu,1.0,32.0,2.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
807,807.0,adam,mae,relu,relu,1.0,32.0,2.0,1.0,10.0,0.0,1634242.875,6484106674176.0,1634242.875,99.99598693847656,1.0,2546391.0,109.86383056640625,0.5289031736657247
808,808.0,adam,mae,relu,relu,1.0,32.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
809,809.0,adam,mae,relu,relu,1.0,32.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
810,810.0,adam,mae,relu,relu,1.0,32.0,4.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
811,811.0,adam,mae,relu,relu,1.0,32.0,4.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
812,812.0,adam,mae,relu,relu,1.0,32.0,10.0,1.0,1.0,0.0,1634260.125,6484197376000.0,1634260.125,99.99728393554688,1.0,2546408.75,117.79425811767578,0.5289031736657247
813,813.0,adam,mae,relu,relu,1.0,32.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
814,814.0,adam,mae,relu,relu,1.0,32.0,10.0,1.0,4.0,0.0,1634264.375,6484219396096.0,1634264.375,99.99761199951172,1.0,2546413.0,120.3461685180664,0.5289031736657247
815,815.0,adam,mae,relu,relu,1.0,32.0,10.0,1.0,10.0,0.0,1634147.625,6483596017664.0,1634147.625,99.98863220214844,1.0,2546290.75,89.87586975097656,0.5289031736657247
816,816.0,adam,mae,relu,relu,1.0,100.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
817,817.0,adam,mae,relu,relu,1.0,100.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
818,818.0,adam,mae,relu,relu,1.0,100.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
819,819.0,adam,mae,relu,relu,1.0,100.0,1.0,1.0,10.0,0.0,1634173.0,6483731808256.0,1634173.0,99.99060821533203,1.0,2546317.25,93.46398162841797,0.5289031736657247
820,820.0,adam,mae,relu,relu,1.0,100.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
821,821.0,adam,mae,relu,relu,1.0,100.0,2.0,1.0,2.0,0.0,1634246.25,6484122402816.0,1634246.25,99.99623107910156,1.0,2546394.0,111.24880981445312,0.5289031736657247
822,822.0,adam,mae,relu,relu,1.0,100.0,2.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
823,823.0,adam,mae,relu,relu,1.0,100.0,2.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
824,824.0,adam,mae,relu,relu,1.0,100.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
825,825.0,adam,mae,relu,relu,1.0,100.0,4.0,1.0,2.0,0.0,1634214.625,6483954630656.0,1634214.625,99.99380493164062,1.0,2546361.0,101.45049285888672,0.5289031736657247
826,826.0,adam,mae,relu,relu,1.0,100.0,4.0,1.0,4.0,0.0,1634293.375,6484374061056.0,1634293.375,99.9998550415039,1.0,2546443.5,170.90760803222656,0.5289031736657247
827,827.0,adam,mae,relu,relu,1.0,100.0,4.0,1.0,10.0,0.0,1634218.25,6483974029312.0,1634218.25,99.99407196044922,1.0,2546364.75,102.34276580810547,0.5289031736657247
828,828.0,adam,mae,relu,relu,1.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
829,829.0,adam,mae,relu,relu,1.0,100.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
830,830.0,adam,mae,relu,relu,1.0,100.0,10.0,1.0,4.0,0.0,1634177.75,6483755925504.0,1634177.75,99.990966796875,1.0,2546322.0,94.20610046386719,0.5289031736657247
831,831.0,adam,mae,relu,relu,1.0,100.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
832,832.0,adam,mae,relu,relu,10.0,1.0,1.0,1.0,1.0,0.0,1238141.25,4649722576896.0,1238141.25,69.9078140258789,1.0,2156321.5,2.6145224571228027,0.5289031736657247
833,833.0,adam,mae,relu,relu,10.0,1.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
834,834.0,adam,mae,relu,relu,10.0,1.0,1.0,1.0,4.0,0.0,1232574.625,4628208418816.0,1232574.625,69.53614807128906,1.0,2151327.25,2.563068151473999,0.5289031736657247
835,835.0,adam,mae,relu,relu,10.0,1.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
836,836.0,adam,mae,relu,relu,10.0,1.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
837,837.0,adam,mae,relu,relu,10.0,1.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
838,838.0,adam,mae,relu,relu,10.0,1.0,2.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
839,839.0,adam,mae,relu,relu,10.0,1.0,2.0,1.0,10.0,0.0,1030306.9375,4251566997504.0,1030306.9375,61.84332275390625,1.0,2061932.875,1.0491846799850464,0.5289031736657247
840,840.0,adam,mae,relu,relu,10.0,1.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
841,841.0,adam,mae,relu,relu,10.0,1.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
842,842.0,adam,mae,relu,relu,10.0,1.0,4.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
843,843.0,adam,mae,relu,relu,10.0,1.0,4.0,1.0,10.0,0.0,1043816.5625,4177896669184.0,1043816.5625,61.22785949707031,1.0,2043990.375,1.173819899559021,0.5289031736657247
844,844.0,adam,mae,relu,relu,10.0,1.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
845,845.0,adam,mae,relu,relu,10.0,1.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
846,846.0,adam,mae,relu,relu,10.0,1.0,10.0,1.0,4.0,0.0,1044862.25,4174769029120.0,1044862.25,61.19529724121094,1.0,2043225.125,1.1824060678482056,0.5289031736657247
847,847.0,adam,mae,relu,relu,10.0,1.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
848,848.0,adam,mae,relu,relu,10.0,10.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
849,849.0,adam,mae,relu,relu,10.0,10.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
850,850.0,adam,mae,relu,relu,10.0,10.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
851,851.0,adam,mae,relu,relu,10.0,10.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
852,852.0,adam,mae,relu,relu,10.0,10.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
853,853.0,adam,mae,relu,relu,10.0,10.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
854,854.0,adam,mae,relu,relu,10.0,10.0,2.0,1.0,4.0,0.0,1618008.125,6398290690048.0,1618008.125,98.74517822265625,1.0,2529484.25,23.303892135620117,0.5289031736657247
855,855.0,adam,mae,relu,relu,10.0,10.0,2.0,1.0,10.0,0.0,1626076.25,6440740716544.0,1626076.25,99.3666763305664,1.0,2537861.5,30.262191772460938,0.5289031736657247
856,856.0,adam,mae,relu,relu,10.0,10.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
857,857.0,adam,mae,relu,relu,10.0,10.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
858,858.0,adam,mae,relu,relu,10.0,10.0,4.0,1.0,4.0,0.0,1618227.625,6399437832192.0,1618227.625,98.7620849609375,1.0,2529711.0,23.433801651000977,0.5289031736657247
859,859.0,adam,mae,relu,relu,10.0,10.0,4.0,1.0,10.0,0.0,1595301.875,6281034203136.0,1595301.875,96.99486541748047,1.0,2506199.25,15.761435508728027,0.5289031736657247
860,860.0,adam,mae,relu,relu,10.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
861,861.0,adam,mae,relu,relu,10.0,10.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
862,862.0,adam,mae,relu,relu,10.0,10.0,10.0,1.0,4.0,0.0,1542432.625,6020096065536.0,1542432.625,92.92294311523438,1.0,2453588.5,9.861538887023926,0.5289031736657247
863,863.0,adam,mae,relu,relu,10.0,10.0,10.0,1.0,10.0,0.0,1540012.0,6008604721152.0,1540012.0,92.73560333251953,1.0,2451245.5,9.701857566833496,0.5289031736657247
864,864.0,adam,mae,relu,relu,10.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
865,865.0,adam,mae,relu,relu,10.0,32.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
866,866.0,adam,mae,relu,relu,10.0,32.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
867,867.0,adam,mae,relu,relu,10.0,32.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
868,868.0,adam,mae,relu,relu,10.0,32.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
869,869.0,adam,mae,relu,relu,10.0,32.0,2.0,1.0,2.0,0.0,1633390.875,6479557951488.0,1633390.875,99.93034362792969,1.0,2545497.5,59.120155334472656,0.5289031736657247
870,870.0,adam,mae,relu,relu,10.0,32.0,2.0,1.0,4.0,0.0,1633579.5,6480568254464.0,1633579.5,99.94485473632812,1.0,2545696.0,62.71087646484375,0.5289031736657247
871,871.0,adam,mae,relu,relu,10.0,32.0,2.0,1.0,10.0,0.0,1633323.125,6479206678528.0,1633323.125,99.92505645751953,1.0,2545428.5,57.941402435302734,0.5289031736657247
872,872.0,adam,mae,relu,relu,10.0,32.0,4.0,1.0,1.0,0.0,1633548.375,6480401530880.0,1633548.375,99.94245910644531,1.0,2545663.25,62.04570770263672,0.5289031736657247
873,873.0,adam,mae,relu,relu,10.0,32.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
874,874.0,adam,mae,relu,relu,10.0,32.0,4.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
875,875.0,adam,mae,relu,relu,10.0,32.0,4.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
876,876.0,adam,mae,relu,relu,10.0,32.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
877,877.0,adam,mae,relu,relu,10.0,32.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
878,878.0,adam,mae,relu,relu,10.0,32.0,10.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
879,879.0,adam,mae,relu,relu,10.0,32.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
880,880.0,adam,mae,relu,relu,10.0,100.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
881,881.0,adam,mae,relu,relu,10.0,100.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
882,882.0,adam,mae,relu,relu,10.0,100.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
883,883.0,adam,mae,relu,relu,10.0,100.0,1.0,1.0,10.0,0.0,1634123.5,6483468091392.0,1634123.5,99.98676300048828,1.0,2546265.5,87.03425598144531,0.5289031736657247
884,884.0,adam,mae,relu,relu,10.0,100.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
885,885.0,adam,mae,relu,relu,10.0,100.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
886,886.0,adam,mae,relu,relu,10.0,100.0,2.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
887,887.0,adam,mae,relu,relu,10.0,100.0,2.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
888,888.0,adam,mae,relu,relu,10.0,100.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
889,889.0,adam,mae,relu,relu,10.0,100.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
890,890.0,adam,mae,relu,relu,10.0,100.0,4.0,1.0,4.0,0.0,1634107.75,6483384205312.0,1634107.75,99.98555755615234,1.0,2546249.0,85.4355239868164,0.5289031736657247
891,891.0,adam,mae,relu,relu,10.0,100.0,4.0,1.0,10.0,0.0,1634053.375,6483093749760.0,1634053.375,99.98136901855469,1.0,2546192.0,80.87979125976562,0.5289031736657247
892,892.0,adam,mae,relu,relu,10.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
893,893.0,adam,mae,relu,relu,10.0,100.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
894,894.0,adam,mae,relu,relu,10.0,100.0,10.0,1.0,4.0,0.0,1633802.125,6481753145344.0,1633802.125,99.9620590209961,1.0,2545928.75,68.74874114990234,0.5289031736657247
895,895.0,adam,mae,relu,relu,10.0,100.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
896,896.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
897,897.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
898,898.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,4.0,0.0,1012692.1875,4413211017216.0,1012692.1875,62.92812728881836,1.0,2100764.5,0.8227813243865967,0.5289031736657247
899,899.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
900,900.0,adam,mae,relu,relu,100.0,1.0,2.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
901,901.0,adam,mae,relu,relu,100.0,1.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
902,902.0,adam,mae,relu,relu,100.0,1.0,2.0,1.0,4.0,0.0,1016421.25,4437186183168.0,1016421.25,63.25478744506836,1.0,2106463.0,0.8435158729553223,0.5289031736657247
903,903.0,adam,mae,relu,relu,100.0,1.0,2.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
904,904.0,adam,mae,relu,relu,100.0,1.0,4.0,1.0,1.0,0.0,1013700.875,4431462006784.0,1013700.875,63.137420654296875,1.0,2105103.75,0.8220521807670593,0.5289031736657247
905,905.0,adam,mae,relu,relu,100.0,1.0,4.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
906,906.0,adam,mae,relu,relu,100.0,1.0,4.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
907,907.0,adam,mae,relu,relu,100.0,1.0,4.0,1.0,10.0,0.0,1002798.8125,4373224357888.0,1002798.8125,62.32354736328125,1.0,2091225.625,0.7621660828590393,0.5289031736657247
908,908.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,1009573.125,4401000349696.0,1009573.125,62.738162994384766,1.0,2097856.25,0.8024770617485046,0.5289031736657247
909,909.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
910,910.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
911,911.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
912,912.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
913,913.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,2.0,0.0,1027755.875,4332634767360.0,1027755.875,62.61857223510742,1.0,2081498.25,1.0116746425628662,0.5289031736657247
914,914.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
915,915.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
916,916.0,adam,mae,relu,relu,100.0,10.0,2.0,1.0,1.0,0.0,1027690.0625,4329691676672.0,1027690.0625,62.58602523803711,1.0,2080791.125,1.011663794517517,0.5289031736657247
917,917.0,adam,mae,relu,relu,100.0,10.0,2.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
918,918.0,adam,mae,relu,relu,100.0,10.0,2.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
919,919.0,adam,mae,relu,relu,100.0,10.0,2.0,1.0,10.0,0.0,1026132.0,4482818637824.0,1026132.0,63.96042251586914,1.0,2117266.75,0.9149431586265564,0.5289031736657247
920,920.0,adam,mae,relu,relu,100.0,10.0,4.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
921,921.0,adam,mae,relu,relu,100.0,10.0,4.0,1.0,2.0,0.0,1027738.8125,4329385492480.0,1027738.8125,62.58510971069336,1.0,2080717.5,1.0122429132461548,0.5289031736657247
922,922.0,adam,mae,relu,relu,100.0,10.0,4.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
923,923.0,adam,mae,relu,relu,100.0,10.0,4.0,1.0,10.0,0.0,1024455.875,4475697233920.0,1024455.875,63.841407775878906,1.0,2115584.25,0.9011591076850891,0.5289031736657247
924,924.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
925,925.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,2.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
926,926.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,4.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
927,927.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
