,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,validation_split,input_dimensions,corr,total_runtime
695,695.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,500822.21875,640788725760.0,500822.21875,39.48085021972656,1.0,800492.8125,0.21886835992336273,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
696,696.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,504930.71875,649466871808.0,504930.71875,39.72763442993164,1.0,805895.0625,0.22132562100887299,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
697,697.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,505862.3125,655664283648.0,505862.3125,39.73027801513672,1.0,809731.0,0.2209233194589615,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
698,698.0,adam,mae,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,496061.625,631500439552.0,496061.625,39.33437728881836,1.0,794670.0,0.21618087589740753,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
699,699.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,1556672.0,4781162102784.0,1556672.0,99.99510192871094,1.0,2186586.75,103.89752197265625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
700,700.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,486531.21875,619733647360.0,486531.21875,38.24139404296875,1.0,787231.625,0.2121400386095047,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
701,701.0,adam,mae,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,468106.71875,599321870336.0,468106.71875,37.560394287109375,1.0,774158.8125,0.20224596560001373,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
702,702.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,1556577.25,4780869550080.0,1556577.25,99.9844970703125,0.9959016442298889,2186520.0,82.57862854003906,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
703,703.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,525421.4375,707010953216.0,525421.4375,40.247798919677734,1.0,840839.4375,0.2345064878463745,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
704,704.0,adam,mae,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,528022.5625,707564863488.0,528022.5625,40.267513275146484,1.0,841168.75,0.2371034324169159,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
705,705.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,1556702.125,4781256474624.0,1556702.125,99.9984359741211,0.9795081615447998,2186608.5,128.63595581054688,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
706,706.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,517354.5625,678677643264.0,517354.5625,40.17258834838867,1.0,823818.9375,0.23040302097797394,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
707,707.0,adam,mae,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,517209.78125,681334210560.0,517209.78125,40.060890197753906,1.0,825429.6875,0.23003153502941132,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
708,708.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,514637.59375,669475143680.0,514637.59375,39.67214584350586,1.0,818214.625,0.2298208326101303,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
709,709.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,514820.5,675517497344.0,514820.5,40.09252166748047,1.0,821898.6875,0.22838981449604034,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
710,710.0,adam,mae,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,501574.28125,642870476800.0,501574.28125,39.51398849487305,1.0,801792.0625,0.22025862336158752,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
711,711.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
712,712.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,1556689.625,4781217153024.0,1556689.625,99.9970474243164,0.9979507327079773,2186599.5,114.3537368774414,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
713,713.0,adam,mae,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,966287.5,2065359175680.0,966287.5,59.02219772338867,1.0,1437135.75,1.1438130140304565,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
714,714.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,1359939.625,3744038912000.0,1359939.625,85.29962921142578,1.0,1934951.875,4.412871837615967,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
715,715.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,1556572.75,4780855394304.0,1556572.75,99.98399353027344,0.9959016442298889,2186516.75,81.98936462402344,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
716,716.0,adam,mae,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,533014.5625,729832816640.0,533014.5625,39.823158264160156,1.0,854302.5625,0.2440432757139206,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
717,717.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,719094.1875,1282103312384.0,719094.1875,44.43344497680664,1.0,1132300.0,0.5179838538169861,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
718,718.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,534837.1875,733635084288.0,534837.1875,39.87418746948242,1.0,856525.0,0.2461676150560379,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
719,719.0,adam,mae,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,528364.1875,719733522432.0,528364.1875,39.88418960571289,1.0,848371.125,0.23940257728099823,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
720,720.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
721,721.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,0.20333172380924225,632586174464.0,477493.5,38.492469787597656,1.0,795352.875,0.20333172380924225,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
722,722.0,adam,msle,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,0.1922742873430252,606709219328.0,456417.09375,37.107460021972656,1.0,778915.4375,0.1922742873430252,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
723,723.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
724,724.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,0.18603965640068054,610817933312.0,449021.625,36.165283203125,1.0,781548.4375,0.18603965640068054,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
725,725.0,adam,msle,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,0.18345269560813904,594233327616.0,444155.3125,35.759761810302734,1.0,770865.3125,0.18345269560813904,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
726,726.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
727,727.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,0.18863023817539215,606033084416.0,449546.78125,36.312950134277344,1.0,778481.25,0.18863023817539215,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
728,728.0,adam,msle,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,0.18242090940475464,593248583680.0,443660.875,35.77727508544922,0.9999999403953552,770226.3125,0.18242090940475464,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
729,729.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
730,730.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,2.0264506340026855,2792598798336.0,1153837.625,70.88619232177734,1.0,1671107.0,2.0264506340026855,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
731,731.0,adam,msle,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,2.488409996032715,3262542249984.0,1234399.125,74.87384796142578,1.0,1806250.875,2.488409996032715,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
732,732.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,2.03155255317688,2731153817600.0,1145597.0,70.77650451660156,1.0,1652620.25,2.03155255317688,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
733,733.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,0.25393393635749817,748004573184.0,539880.625,39.43104553222656,1.0,864872.5625,0.25393393635749817,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
734,734.0,adam,msle,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
735,735.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,0.25682079792022705,749163446272.0,541337.75,39.28173065185547,1.0,865542.3125,0.25682079792022705,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
736,736.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,0.4265784025192261,1168256663552.0,673140.1875,42.23616409301758,1.0,1080859.25,0.4265784025192261,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
737,737.0,adam,msle,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,0.2521897256374359,718444691456.0,535875.0,39.565425872802734,1.0,847611.1875,0.2521897256374359,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
738,738.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
739,739.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
740,740.0,adam,msle,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
741,741.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
742,742.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,5.220944881439209,3906905571328.0,1393352.75,87.82215118408203,1.0,1976589.375,5.220944881439209,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
743,743.0,adam,msle,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
744,744.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,9.4304838180542,4398600159232.0,1485330.875,94.53671264648438,1.0,2097284.0,9.4304838180542,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
745,745.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
746,746.0,adam,msle,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,4.236545562744141,3705688555520.0,1351501.0,84.6422348022461,1.0,1925016.5,4.236545562744141,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
747,747.0,adam,msle,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
748,748.0,adam,msle,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
749,749.0,adam,msle,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
750,750.0,adam,msle,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
751,751.0,adam,msle,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,195.636474609375,4781298941952.0,1556715.875,100.0,0.0020491802133619785,2186618.25,195.636474609375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
752,752.0,adam,msle,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,11.607813835144043,4479777767424.0,1503389.375,96.1013412475586,1.0,2116548.5,11.607813835144043,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
753,753.0,adam,msle,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
754,754.0,adam,msle,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
755,755.0,adam,msle,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,19.183320999145508,4671959728128.0,1537208.5,98.5392074584961,1.0,2161471.75,19.183320999145508,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
756,756.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
757,757.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
758,758.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.18539969623088837,590424834048.0,445724.65625,36.15495681762695,1.0,768391.0625,0.18539969623088837,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
759,759.0,adam,msle,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
760,760.0,adam,msle,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,0.18215729296207428,582181519360.0,441560.125,36.17958068847656,1.0,763008.1875,0.18215729296207428,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
761,761.0,adam,msle,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,0.18048566579818726,585721184256.0,441365.6875,35.205543518066406,1.0,765324.25,0.18048566579818726,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
762,762.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
763,763.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
764,764.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,0.17752204835414886,591908569088.0,441985.9375,34.90753936767578,1.0,769355.9375,0.17752204835414886,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
765,765.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
766,766.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
767,767.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
768,768.0,adam,msle,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
769,769.0,adam,msle,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,0.22498063743114471,683242356736.0,514109.3125,41.1523323059082,1.0,826584.75,0.22498063743114471,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
770,770.0,adam,msle,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,0.22133608162403107,661791703040.0,505165.90625,40.57878494262695,1.0,813505.8125,0.22133608162403107,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
771,771.0,adam,msle,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,0.22598709166049957,702032248832.0,517861.125,41.29697799682617,1.0,837873.625,0.22598709166049957,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
772,772.0,adam,msle,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,0.2216663509607315,671127240704.0,506424.4375,40.98410415649414,1.0,819223.5625,0.2216663509607315,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
773,773.0,adam,msle,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
774,774.0,adam,msle,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
775,775.0,adam,msle,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
776,776.0,adam,msle,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
777,777.0,adam,msle,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
778,778.0,adam,msle,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,9.524818420410156,4409240059904.0,1486791.625,94.57330322265625,1.0,2099819.0,9.524818420410156,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
779,779.0,adam,msle,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,4.290343761444092,3746006564864.0,1355975.625,84.79386901855469,1.0,1935460.25,4.290343761444092,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
780,780.0,adam,msle,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
781,781.0,adam,msle,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,2.416904926300049,3063822155776.0,1210468.5,74.33025360107422,1.0,1750377.75,2.416904926300049,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
782,782.0,adam,msle,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,0.9034873247146606,1846401957888.0,897883.1875,54.402469635009766,1.0,1358823.75,0.9034873247146606,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
783,783.0,adam,msle,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
784,784.0,adam,msle,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
785,785.0,adam,msle,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
786,786.0,adam,msle,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,12.096616744995117,4507744337920.0,1507871.5,96.38105773925781,1.0,2123145.0,12.096616744995117,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
787,787.0,adam,msle,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,20.194725036621094,4683982700544.0,1539320.25,98.6976547241211,1.0,2164251.0,20.194725036621094,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
788,788.0,adam,msle,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
789,789.0,adam,msle,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,195.51129150390625,4781293174784.0,1556715.375,99.99998474121094,0.0020491802133619785,2186616.75,195.51129150390625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
790,790.0,adam,msle,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,9.061877250671387,4365426360320.0,1479860.25,94.1739273071289,0.9999999403953552,2089360.25,9.061877250671387,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
791,791.0,adam,msle,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,13.8480863571167,4589593034752.0,1520423.0,97.15145874023438,1.0,2142333.5,13.8480863571167,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
792,792.0,adam,msle,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,75.51060485839844,4780669272064.0,1556513.625,99.97746276855469,1.0,2186474.25,75.51060485839844,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
793,793.0,adam,msle,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,195.2759552001953,4781295796224.0,1556714.875,99.99990844726562,0.004098360426723957,2186617.5,195.2759552001953,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
794,794.0,adam,msle,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,0.18549422919750214,596663730176.0,446901.9375,35.398712158203125,1.0,772440.125,0.18549422919750214,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
795,795.0,adam,msle,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
796,796.0,adam,msle,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,0.18701566755771637,603411382272.0,448151.84375,36.632843017578125,1.0,776795.5625,0.18701566755771637,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
797,797.0,adam,msle,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,0.18829971551895142,603797979136.0,447936.28125,35.99828338623047,1.0,777044.375,0.18829971551895142,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
798,798.0,adam,msle,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,0.1855381578207016,593158537216.0,444646.65625,36.34633255004883,1.0,770167.875,0.1855381578207016,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
799,799.0,adam,msle,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,0.18424706161022186,583285014528.0,442368.25,36.67707061767578,1.0,763731.0,0.18424706161022186,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
800,800.0,adam,msle,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,0.18090210855007172,578030141440.0,440009.90625,36.58528518676758,1.0,760282.9375,0.18090210855007172,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
801,801.0,adam,msle,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,2.261383056640625,2917072109568.0,1184826.0,73.02352905273438,1.0,1707943.875,2.261383056640625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
802,802.0,adam,msle,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,2.7548458576202393,3023064530944.0,1223787.625,76.67084503173828,0.9999999403953552,1738696.25,2.7548458576202393,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
803,803.0,adam,msle,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,1.9252955913543701,2659051896832.0,1129136.875,69.72376251220703,1.0,1630660.0,1.9252955913543701,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
804,804.0,adam,msle,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,120.0899658203125,4781237600256.0,1556696.0,99.99778747558594,1.0,2186604.25,120.0899658203125,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
805,805.0,adam,msle,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,0.23987625539302826,737695891456.0,534158.4375,40.622989654541016,1.0,858892.25,0.23987625539302826,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
806,806.0,adam,msle,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,1.5219496488571167,2465839448064.0,1068013.5,65.03886413574219,1.0,1570299.125,1.5219496488571167,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
807,807.0,adam,msle,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,0.4600991904735565,1176006819840.0,685781.0,42.92316818237305,1.0,1084438.5,0.4600991904735565,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
808,808.0,adam,msle,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,0.25728878378868103,757606711296.0,542548.375,39.42964172363281,1.0,870406.0625,0.25728878378868103,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
809,809.0,adam,msle,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
810,810.0,adam,msle,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,120.84066009521484,4781231833088.0,1556695.125,99.99776458740234,0.9631147384643555,2186602.75,120.84066009521484,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
